code,name,market,market_cap,naver_group,best_sector,best_corr,2nd_sector,2nd_corr,3rd_sector,3rd_corr
104830,원익머트리얼즈,KOSDAQ,6184,화학,반도체_소재부품,0.95,반도체_중소형,0.8957,반도체_대형,0.8925
001500,현대차증권,KOSPI,6950,증권,증권,0.9323,보험,0.9005,은행,0.8681
078020,LS증권,KOSDAQ,4172,증권,증권,0.9228,원전,0.8356,건자재,0.8323
092870,엑시콘,KOSDAQ,4391,반도체와반도체장비,반도체_장비,0.9207,반도체_중소형,0.897,반도체_대형,0.8598
080580,오킨스전자,KOSDAQ,5367,반도체와반도체장비,반도체_장비,0.9191,반도체_중소형,0.8912,디스플레이,0.8824
077360,덕산하이메탈,KOSDAQ,8255,반도체와반도체장비,디스플레이,0.9186,반도체_장비,0.911,반도체_중소형,0.8876
042600,새로닉스,KOSDAQ,2478,가정용기기와용품,2차전지_셀,0.9085,2차전지_소재부품,0.7513,반도체_대형,0.7135
033240,자화전자,KOSPI,9841,통신장비,디스플레이,0.9048,반도체_중소형,0.8674,반도체_장비,0.826
455900,엔젤로보틱스,KOSDAQ,4391,건강관리장비와용품,로봇,0.9042,자동차_부품,0.7661,바이오_임상단계,0.6818
445180,퓨릿,KOSDAQ,1873,반도체와반도체장비,반도체_소재부품,0.9041,반도체_대형,0.8886,반도체_중소형,0.8507
402340,SK스퀘어,KOSPI,1547871,복합기업,반도체_대형,0.9034,반도체_중소형,0.8559,정유,0.8527
252990,샘씨엔에스,KOSDAQ,7527,반도체와반도체장비,반도체_중소형,0.9024,반도체_소재부품,0.9009,반도체_장비,0.8983
289930,웨이비스,KOSDAQ,2248,우주항공과국방,우주·위성,0.8984,시멘트,0.8483,건자재,0.7776
003570,SNT다이내믹스,KOSPI,16892,자동차부품,방산,0.898,화장품_ODM,0.7184,생활용품,0.6702
110990,디아이티,KOSDAQ,4696,디스플레이장비및부품,반도체_중소형,0.8954,반도체_장비,0.8844,반도체_소재부품,0.8382
089790,제이티,KOSDAQ,660,반도체와반도체장비,반도체_중소형,0.8945,반도체_소재부품,0.8547,반도체_장비,0.8409
420770,기가비스,KOSDAQ,16174,반도체와반도체장비,반도체_장비,0.8941,반도체_중소형,0.8496,디스플레이,0.8193
000540,흥국화재,KOSPI,2544,손해보험,보험,0.8925,증권,0.8364,물류·육운,0.7713
011700,한신기계,KOSPI,1348,기계,원전,0.892,증권,0.7844,B2B_IT서비스,0.7461
000880,한화,KOSPI,98358,복합기업,방산,0.8902,보험,0.7537,B2B_IT서비스,0.7234
383310,에코프로에이치엔,KOSDAQ,5841,상업서비스와공급품,2차전지_소재부품,0.886,2차전지_셀,0.8124,디스플레이,0.764
158430,아톤,KOSDAQ,1850,소프트웨어,AI_인프라,0.8852,보험,0.7482,방산,0.6648
136490,선진,KOSPI,2435,식품,레저·여행,0.8843,에너지유틸리티,0.8292,생활용품,0.8129
035600,KG이니시스,KOSDAQ,2887,IT서비스,핀테크·결제,0.8819,AI_인프라,0.8593,은행,0.8577
004150,한솔홀딩스,KOSPI,1542,복합기업,보험,0.8819,레저·여행,0.8587,AI_인프라,0.8082
327260,RF머트리얼즈,KOSDAQ,9752,우주항공과국방,반도체_장비,0.8819,반도체_대형,0.8347,반도체_소재부품,0.8234
094280,효성ITX,KOSPI,1454,상업서비스와공급품,AI_인프라,0.8815,레저·여행,0.7856,에너지유틸리티,0.7621
092070,디엔에프,KOSDAQ,2725,반도체와반도체장비,반도체_중소형,0.8801,반도체_소재부품,0.8619,디스플레이,0.8228
240550,동방메디컬,KOSDAQ,1595,건강관리장비와용품,화장품_ODM,0.8796,화장품_브랜드,0.87,레저·여행,0.8643
001200,유진투자증권,KOSPI,5763,증권,증권,0.8778,보험,0.8064,물류·육운,0.7983
264850,이랜시스,KOSDAQ,2484,전자장비와기기,로봇,0.8774,자동차_부품,0.8466,자동차_완성차,0.6834
001820,삼화콘덴서,KOSPI,6756,전기제품,디스플레이,0.8772,반도체_장비,0.8385,석유화학,0.8012
007700,F&F홀딩스,KOSPI,7236,"섬유,의류,신발,호화품",레저·여행,0.8748,에너지유틸리티,0.8263,은행,0.8095
336370,솔루스첨단소재,KOSPI,8025,전자장비와기기,석유화학,0.8741,2차전지_소재부품,0.7805,정유,0.7642
060280,큐렉소,KOSDAQ,6279,건강관리장비와용품,로봇,0.8736,자동차_부품,0.775,반도체_중소형,0.694
267290,경동도시가스,KOSPI,1299,가스유틸리티,은행,0.8722,에너지유틸리티,0.854,보험,0.8515
37550L,DL이앤씨2우(전환),KOSPI,1062,건설,건설,0.8721,철강,0.8022,신재생에너지,0.7425
091580,상신이디피,KOSDAQ,3252,전기제품,2차전지_소재부품,0.8718,석유화학,0.8496,반도체_소재부품,0.8406
023590,다우기술,KOSPI,18700,증권,보험,0.8713,증권,0.8548,은행,0.8546
499790,GS피앤엘,KOSPI,9479,"호텔,레스토랑,레저",레저·여행,0.8703,생활용품,0.8153,화장품_브랜드,0.774
361390,제노코,KOSDAQ,2580,우주항공과국방,우주·위성,0.8699,시멘트,0.6328,철강,0.6053
019010,베뉴지,KOSDAQ,2925,"호텔,레스토랑,레저",시멘트,0.8695,우주·위성,0.785,건자재,0.7643
189300,인텔리안테크,KOSDAQ,18178,통신장비,우주·위성,0.869,시멘트,0.8458,건자재,0.8139
380550,뉴로핏,KOSDAQ,2107,건강관리기술,의료기기,0.8689,바이오_임상단계,0.8665,바이오_대형CDMO,0.7348
170920,엘티씨,KOSDAQ,4262,반도체와반도체장비,반도체_대형,0.8676,반도체_소재부품,0.8672,반도체_중소형,0.8577
005440,현대지에프홀딩스,KOSPI,21951,복합기업,증권,0.8671,신재생에너지,0.8023,유통,0.764
272110,케이엔제이,KOSDAQ,2913,반도체와반도체장비,반도체_소재부품,0.8656,반도체_장비,0.8411,반도체_중소형,0.8397
078350,한양디지텍,KOSDAQ,4344,반도체와반도체장비,반도체_대형,0.8651,반도체_소재부품,0.8513,바이오_임상단계,0.7936
059270,해성에어로보틱스,KOSDAQ,1196,기계,로봇,0.865,자동차_부품,0.691,반도체_소재부품,0.6757
160980,싸이맥스,KOSDAQ,4123,반도체와반도체장비,반도체_소재부품,0.8638,반도체_중소형,0.8604,반도체_장비,0.8587
405100,큐알티,KOSDAQ,2666,반도체와반도체장비,반도체_중소형,0.8633,반도체_소재부품,0.8403,반도체_대형,0.8123
089470,HDC현대EP,KOSPI,1583,자동차부품,건자재,0.8629,유통,0.8072,디스플레이,0.7936
046440,KG파이낸셜,KOSDAQ,1756,IT서비스,AI_인프라,0.8626,보험,0.8502,레저·여행,0.8171
195870,해성디에스,KOSPI,14161,반도체와반도체장비,반도체_대형,0.8623,반도체_소재부품,0.7919,2차전지_셀,0.7905
051370,인터플렉스,KOSDAQ,2843,전자장비와기기,2차전지_소재부품,0.8617,반도체_소재부품,0.8601,반도체_대형,0.8519
032190,다우데이타,KOSDAQ,8368,증권,증권,0.8615,내수식품,0.8341,물류·육운,0.789
048410,현대바이오,KOSDAQ,11812,화장품,시멘트,0.8615,건자재,0.7808,우주·위성,0.7598
243840,신흥에스이씨,KOSDAQ,3485,전기제품,2차전지_소재부품,0.8612,2차전지_셀,0.8371,석유화학,0.8045
001290,상상인증권,KOSPI,1285,증권,증권,0.8608,신재생에너지,0.8088,원전,0.7945
009470,삼화전기,KOSPI,2652,전기제품,반도체_중소형,0.8608,반도체_소재부품,0.8372,반도체_대형,0.8109
001550,조비,KOSPI,713,화학,신재생에너지,0.8599,원전,0.73,해운,0.7184
053610,프로텍,KOSDAQ,9471,반도체와반도체장비,반도체_장비,0.8596,디스플레이,0.8528,2차전지_소재부품,0.8442
065170,비엘팜텍,KOSDAQ,594,건강관리업체및서비스,시멘트,0.8596,우주·위성,0.7856,유통,0.6542
448710,코츠테크놀로지,KOSDAQ,1031,우주항공과국방,방산,0.8592,중국내수식품,0.6754,물류·육운,0.6619
200880,서연이화,KOSPI,3838,자동차부품,자동차_부품,0.8582,반도체_중소형,0.7995,자동차_완성차,0.7983
000020,동화약품,KOSPI,1642,제약,물류·육운,0.8574,보험,0.8515,에너지유틸리티,0.7705
024800,유성티엔에스,KOSDAQ,1789,도로와철도운송,신재생에너지,0.8564,유통,0.8016,건설,0.7907
200470,에이팩트,KOSDAQ,3583,반도체와반도체장비,반도체_대형,0.8563,반도체_소재부품,0.826,자동차_부품,0.8075
054050,NH농우바이오,KOSDAQ,1227,생물공학,레저·여행,0.8558,생활용품,0.7847,보험,0.7658
002790,아모레퍼시픽홀딩스,KOSPI,19229,화장품,레저·여행,0.8551,보험,0.819,은행,0.7934
011690,와이투솔루션,KOSPI,2910,전자장비와기기,유통,0.8546,건자재,0.8152,디스플레이,0.7838
004560,현대비앤지스틸,KOSPI,2685,비철금속,우주·위성,0.8545,시멘트,0.8219,디스플레이,0.8046
005860,한일사료,KOSDAQ,1432,식품,해운,0.8525,신재생에너지,0.7807,원전,0.7355
031330,에스에이엠티,KOSDAQ,9309,전자장비와기기,반도체_장비,0.8519,석유화학,0.8455,반도체_대형,0.8299
214180,헥토이노베이션,KOSDAQ,2506,IT서비스,핀테크·결제,0.8514,증권,0.8121,은행,0.7993
143540,영우디에스피,KOSDAQ,636,디스플레이장비및부품,반도체_장비,0.851,반도체_중소형,0.811,2차전지_소재부품,0.7932
147760,피엠티,KOSDAQ,781,반도체와반도체장비,반도체_장비,0.8507,반도체_중소형,0.825,반도체_대형,0.8153
000180,성창기업지주,KOSPI,885,종이와목재,레저·여행,0.8499,보험,0.8076,은행,0.7537
002810,삼영무역,KOSPI,3878,화학,증권,0.8496,유통,0.797,내수식품,0.7895
016610,DB증권,KOSPI,5895,증권,증권,0.8482,보험,0.8346,은행,0.8227
003460,유화증권,KOSPI,1936,증권,증권,0.8475,해운,0.7662,신재생에너지,0.7516
045100,한양이엔지,KOSDAQ,5608,반도체와반도체장비,반도체_중소형,0.8472,반도체_장비,0.8441,2차전지_소재부품,0.8427
001120,LX인터내셔널,KOSPI,17345,무역회사와판매업체,건자재,0.8469,석유화학,0.7889,유통,0.7818
146320,비씨엔씨,KOSDAQ,2303,반도체와반도체장비,반도체_소재부품,0.8459,반도체_대형,0.835,반도체_중소형,0.796
456040,OCI,KOSPI,11763,화학,전력기기,0.8459,석유화학,0.8233,반도체_장비,0.822
079960,동양이엔피,KOSDAQ,2621,전기제품,유통,0.8459,패션·의류,0.831,내수식품,0.753
017650,대림제지,KOSDAQ,849,포장재,건자재,0.8456,유통,0.8206,디스플레이,0.8093
101530,해태제과식품,KOSPI,1886,식품,K푸드_수출,0.8456,중국내수식품,0.7805,내수식품,0.6789
029530,신도리코,KOSPI,4493,사무용전자제품,내수식품,0.8456,패션·의류,0.7397,물류·육운,0.7342
064260,다날,KOSDAQ,5325,IT서비스,레저·여행,0.8452,핀테크·결제,0.7784,은행,0.7775
053300,한국정보인증,KOSDAQ,2529,IT서비스,미디어·콘텐츠,0.8452,빅플랫폼,0.8379,AI_인프라,0.824
950190,고스트스튜디오,KOSDAQ,973,게임엔터테인먼트,AI_인프라,0.8452,은행,0.7403,레저·여행,0.729
002310,아세아제지,KOSPI,3219,포장재,건자재,0.8452,증권,0.8378,은행,0.7729
227840,현대코퍼레이션홀딩스,KOSPI,1180,식품과기본식료품소매,레저·여행,0.845,내수식품,0.8297,중국내수식품,0.8057
004060,SG세계물산,KOSPI,725,"섬유,의류,신발,호화품",시멘트,0.8445,건자재,0.7483,우주·위성,0.7212
093370,후성,KOSPI,12913,화학,2차전지_셀,0.8444,2차전지_소재부품,0.7499,반도체_대형,0.7278
293490,카카오게임즈,KOSDAQ,9957,게임엔터테인먼트,빅플랫폼,0.8443,미디어·콘텐츠,0.7336,AI_인프라,0.7241
005960,동부건설,KOSPI,1877,건설,증권,0.8435,신재생에너지,0.8121,보험,0.7724
468530,프로티나,KOSDAQ,5404,생물공학,바이오_임상단계,0.8435,바이오_기술이전,0.8056,의료기기,0.7624
482630,삼양엔씨켐,KOSDAQ,4563,반도체와반도체장비,반도체_중소형,0.8433,반도체_장비,0.7866,우주·위성,0.7637
003550,LG,KOSPI,167947,복합기업,정유,0.8432,증권,0.7928,건자재,0.7791
035610,솔본,KOSDAQ,1003,건강관리기술,보험,0.8431,AI_인프라,0.7467,빅플랫폼,0.7224
037560,LG헬로비전,KOSPI,1641,방송과엔터테인먼트,레저·여행,0.8429,생활용품,0.7874,게임,0.7322
453450,그리드위즈,KOSDAQ,1727,전기유틸리티,신재생에너지,0.8429,원전,0.772,해운,0.7168
425040,티이엠씨,KOSDAQ,5022,반도체와반도체장비,반도체_장비,0.8416,반도체_소재부품,0.8204,반도체_중소형,0.8157
200710,에이디테크놀로지,KOSDAQ,6636,반도체와반도체장비,반도체_중소형,0.8414,디스플레이,0.8201,반도체_장비,0.8083
101170,우림피티에스,KOSDAQ,2386,기계,자동차_부품,0.8414,자동차_완성차,0.7384,로봇,0.7055
037710,광주신세계,KOSPI,2802,백화점과일반상점,건자재,0.8408,정유,0.7819,디스플레이,0.7754
331920,셀레믹스,KOSDAQ,1098,생물공학,건설,0.8408,해운,0.6765,전력기기,0.6298
040160,누리플렉스,KOSDAQ,2068,소프트웨어,건설,0.8407,해운,0.7673,건자재,0.7313
265740,엔에프씨,KOSDAQ,1202,화장품,보험,0.8404,은행,0.7817,증권,0.7748
372170,윤성에프앤씨,KOSDAQ,2409,전자장비와기기,2차전지_셀,0.8403,2차전지_소재부품,0.8385,반도체_대형,0.7375
323350,다원넥스뷰,KOSDAQ,1842,반도체와반도체장비,우주·위성,0.8398,유통,0.7844,시멘트,0.7553
017890,한국알콜,KOSDAQ,2744,화학,유통,0.8398,석유화학,0.7841,패션·의류,0.7834
419530,SAMG엔터,KOSDAQ,3710,방송과엔터테인먼트,방산,0.8397,보험,0.6572,미용·에스테틱,0.6388
473980,노머스,KOSDAQ,1834,방송과엔터테인먼트,엔터·음악,0.8394,화장품_ODM,0.7529,K푸드_수출,0.7262
034810,해성산업,KOSDAQ,2441,종이와목재,레저·여행,0.8389,물류·육운,0.7619,화장품_ODM,0.7456
025000,KPX케미칼,KOSPI,2224,화학,물류·육운,0.8385,은행,0.8091,에너지유틸리티,0.7892
006980,우성,KOSPI,706,식품,신재생에너지,0.8383,해운,0.8084,건설,0.7855
025560,미래산업,KOSPI,1112,반도체와반도체장비,반도체_대형,0.8381,반도체_장비,0.7931,2차전지_소재부품,0.7815
263600,덕우전자,KOSDAQ,962,핸드셋,건자재,0.8381,디스플레이,0.8136,석유화학,0.8092
023910,대한약품,KOSDAQ,1656,제약,레저·여행,0.8381,보험,0.8375,중국내수식품,0.7479
100130,동국S&C,KOSDAQ,1188,에너지장비및서비스,신재생에너지,0.838,방산,0.6645,내수식품,0.6559
194700,노바렉스,KOSDAQ,2645,건강관리업체및서비스,화장품_ODM,0.8377,방산,0.8002,생활용품,0.7901
126700,하이비젼시스템,KOSDAQ,2525,핸드셋,반도체_중소형,0.8375,반도체_장비,0.784,반도체_대형,0.7783
025860,남해화학,KOSPI,4585,화학,신재생에너지,0.8372,건설,0.8226,해운,0.7389
451760,컨텍,KOSDAQ,3397,우주항공과국방,우주·위성,0.8366,자동차_완성차,0.7209,비철금속,0.6869
0008Z0,에스엔시스,KOSDAQ,4170,조선,철강,0.836,건설,0.7371,석유화학,0.7316
052900,KX하이텍,KOSDAQ,1167,반도체와반도체장비,반도체_중소형,0.8359,디스플레이,0.8155,유통,0.7936
027710,팜스토리,KOSDAQ,1548,식품,신재생에너지,0.8357,해운,0.8038,석유화학,0.758
019210,와이지-원,KOSDAQ,5627,기계,건설,0.8354,시멘트,0.8254,우주·위성,0.7824
382800,지앤비에스 에코,KOSDAQ,2848,반도체와반도체장비,건설,0.8352,해운,0.6981,철강,0.6928
460870,에스엠씨지,KOSDAQ,671,포장재,화장품_브랜드,0.835,화장품_ODM,0.7753,K푸드_수출,0.7642
039440,에스티아이,KOSDAQ,5380,반도체와반도체장비,반도체_소재부품,0.8339,반도체_대형,0.8261,자동차_부품,0.8258
058430,포스코스틸리온,KOSPI,4434,비철금속,철강,0.8336,석유화학,0.7144,유통,0.7105
073010,케이에스피,KOSDAQ,2166,조선,조선,0.833,생활용품,0.3368,AI_인프라,0.3052
036010,아비코전자,KOSDAQ,1276,전기제품,반도체_소재부품,0.8327,반도체_중소형,0.8102,반도체_대형,0.7731
452260,한화갤러리아,KOSPI,5670,백화점과일반상점,시멘트,0.832,우주·위성,0.819,전력기기,0.7403
281820,케이씨텍,KOSPI,14156,반도체와반도체장비,반도체_대형,0.8315,반도체_장비,0.8087,반도체_소재부품,0.8015
104620,노랑풍선,KOSDAQ,753,"호텔,레스토랑,레저",레저·여행,0.8315,빅플랫폼,0.6755,AI_인프라,0.656
035460,기산텔레콤,KOSDAQ,581,우주항공과국방,건설,0.8312,철강,0.6491,해운,0.6269
071840,롯데하이마트,KOSPI,1659,전문소매,보험,0.8311,은행,0.8288,물류·육운,0.8178
082270,젬백스,KOSDAQ,8667,반도체와반도체장비,방산,0.8309,보험,0.8278,엔터·음악,0.6461
040910,아이씨디,KOSDAQ,1045,디스플레이장비및부품,반도체_장비,0.8303,반도체_중소형,0.7895,디스플레이,0.7453
001740,SK네트웍스,KOSPI,12326,복합기업,석유화학,0.8303,건자재,0.8221,정유,0.8024
089980,상아프론테크,KOSDAQ,3869,전자장비와기기,건자재,0.8302,해운,0.8069,원전,0.8014
216050,인크로스,KOSDAQ,818,광고,보험,0.8302,AI_인프라,0.8162,방산,0.7693
354320,알멕,KOSDAQ,5279,자동차부품,우주·위성,0.8299,시멘트,0.7537,자동차_완성차,0.7115
201490,미투온,KOSDAQ,974,게임엔터테인먼트,빅플랫폼,0.8299,AI_인프라,0.8166,레저·여행,0.7941
009970,영원무역홀딩스,KOSPI,26552,"섬유,의류,신발,호화품",패션·의류,0.8298,타이어,0.7608,물류·육운,0.7441
048770,TPC로보틱스,KOSDAQ,1131,기계,자동차_부품,0.8293,자동차_완성차,0.7748,반도체_중소형,0.7398
297890,HB솔루션,KOSDAQ,1788,디스플레이장비및부품,반도체_소재부품,0.8291,반도체_중소형,0.8083,반도체_대형,0.7829
117730,티로보틱스,KOSDAQ,4601,기계,로봇,0.8287,자동차_부품,0.7031,반도체_소재부품,0.6379
005710,대원산업,KOSDAQ,2658,자동차부품,레저·여행,0.8284,에너지유틸리티,0.7007,내수식품,0.6896
005950,이수화학,KOSPI,2482,화학,2차전지_셀,0.8284,반도체_대형,0.7213,2차전지_소재부품,0.7081
114810,한솔아이원스,KOSDAQ,4689,반도체와반도체장비,반도체_소재부품,0.8271,의료기기,0.7874,반도체_중소형,0.7578
412350,레이저쎌,KOSDAQ,1478,반도체와반도체장비,건설,0.8267,해운,0.7727,시멘트,0.72
260970,에스앤디,KOSDAQ,1512,식품,방산,0.8267,K푸드_수출,0.7834,미용·에스테틱,0.6735
010820,퍼스텍,KOSPI,6076,우주항공과국방,건설,0.8257,해운,0.725,철강,0.6546
250060,모비스,KOSDAQ,1450,소프트웨어,자동차_완성차,0.8247,자동차_부품,0.7496,비철금속,0.6979
012860,모베이스전자,KOSDAQ,4452,자동차부품,자동차_완성차,0.8246,우주·위성,0.7594,비철금속,0.6473
340450,지씨지놈,KOSDAQ,1683,생명과학도구및서비스,유통,0.8245,내수식품,0.8209,건자재,0.8089
027050,코리아나,KOSDAQ,746,화장품,레저·여행,0.8242,생활용품,0.7638,빅플랫폼,0.7257
228850,레이언스,KOSDAQ,1099,건강관리장비와용품,신재생에너지,0.8234,건설,0.747,해운,0.7095
078890,가온그룹,KOSDAQ,1713,전자제품,반도체_대형,0.8229,반도체_소재부품,0.8126,자동차_부품,0.8034
008420,문배철강,KOSPI,513,철강,철강,0.8225,해운,0.6155,건설,0.6149
214420,토니모리,KOSPI,1719,화장품,화장품_ODM,0.8224,K푸드_수출,0.7966,방산,0.7702
462860,더즌,KOSDAQ,2358,IT서비스,레저·여행,0.8223,빅플랫폼,0.7878,화장품_브랜드,0.778
122900,아이마켓코리아,KOSPI,2470,상업서비스와공급품,생활용품,0.8214,레저·여행,0.8119,에너지유틸리티,0.8083
413640,비아이매트릭스,KOSDAQ,572,IT서비스,방산,0.8213,K푸드_수출,0.7503,보험,0.723
090350,노루페인트,KOSPI,1624,건축자재,레저·여행,0.821,보험,0.7761,화장품_브랜드,0.7694
383800,LX홀딩스,KOSPI,6399,무역회사와판매업체,보험,0.8208,에너지유틸리티,0.8174,증권,0.806
294630,서남,KOSDAQ,1088,전기장비,건자재,0.8206,디스플레이,0.7909,시멘트,0.7765
007860,서연,KOSPI,2129,자동차부품,내수식품,0.8199,레저·여행,0.8012,물류·육운,0.7469
001750,한양증권,KOSPI,3411,증권,보험,0.8199,증권,0.7989,물류·육운,0.7245
129920,대성하이텍,KOSDAQ,1758,기계,건설,0.8199,해운,0.7954,우주·위성,0.7223
149950,아바텍,KOSDAQ,1827,디스플레이장비및부품,반도체_소재부품,0.8197,디스플레이,0.802,2차전지_소재부품,0.7978
347740,피엔케이피부임상연구센타,KOSDAQ,705,생명과학도구및서비스,레저·여행,0.8195,화장품_ODM,0.8089,생활용품,0.8021
004990,롯데지주,KOSPI,28005,복합기업,보험,0.8192,증권,0.7945,레저·여행,0.772
123420,위메이드플레이,KOSDAQ,775,게임엔터테인먼트,빅플랫폼,0.8188,레저·여행,0.811,AI_인프라,0.7855
251120,바이오에프디엔씨,KOSDAQ,1138,생물공학,생활용품,0.8181,화장품_ODM,0.7893,AI_인프라,0.7844
021050,서원,KOSPI,776,비철금속,철강,0.8173,건설,0.7032,유통,0.6911
461300,아이스크림미디어,KOSDAQ,2295,교육서비스,화장품_브랜드,0.8172,레저·여행,0.7932,화장품_ODM,0.7828
402030,코난테크놀로지,KOSDAQ,2344,소프트웨어,AI_인프라,0.8169,방산,0.7632,엔터·음악,0.747
041920,메디아나,KOSDAQ,3464,건강관리장비와용품,시멘트,0.8168,우주·위성,0.7986,자동차_완성차,0.7331
330860,네패스아크,KOSDAQ,6347,반도체와반도체장비,석유화학,0.8161,반도체_소재부품,0.8025,반도체_중소형,0.7974
055490,테이팩스,KOSPI,888,전자장비와기기,석유화학,0.8159,2차전지_소재부품,0.74,반도체_소재부품,0.7158
417010,나노팀,KOSDAQ,2221,전자장비와기기,시멘트,0.8158,우주·위성,0.7645,자동차_완성차,0.7384
242040,나무기술,KOSDAQ,1524,IT서비스,우주·위성,0.8158,시멘트,0.8099,건설,0.7146
033340,좋은사람들,KOSDAQ,1492,"섬유,의류,신발,호화품",레저·여행,0.8151,빅플랫폼,0.671,핀테크·결제,0.6601
121440,골프존홀딩스,KOSDAQ,2026,레저용장비와제품,보험,0.815,화장품_ODM,0.7438,생활용품,0.7409
457550,우진엔텍,KOSDAQ,2469,에너지장비및서비스,AI_인프라,0.8146,보험,0.7589,원전,0.7377
003100,선광,KOSDAQ,1719,운송인프라,내수식품,0.8144,증권,0.7611,패션·의류,0.761
073490,LIG아큐버,KOSDAQ,3893,통신장비,전력기기,0.8132,우주·위성,0.7987,반도체_장비,0.778
120240,대정화금,KOSDAQ,944,화학,신재생에너지,0.8128,패션·의류,0.7902,해운,0.7572
059120,아진엑스텍,KOSDAQ,2210,반도체와반도체장비,자동차_부품,0.8121,자동차_완성차,0.811,반도체_장비,0.7385
487570,HS효성,KOSPI,2269,복합기업,레저·여행,0.81,화장품_브랜드,0.8023,에너지유틸리티,0.802
459510,나우로보틱스,KOSDAQ,3588,기계,로봇,0.8099,자동차_부품,0.6493,반도체_소재부품,0.6393
013120,동원개발,KOSDAQ,2361,건설,물류·육운,0.8095,은행,0.8008,보험,0.7909
457190,이수스페셜티케미컬,KOSPI,32243,화학,2차전지_소재부품,0.8085,반도체_장비,0.7467,자동차_부품,0.7358
053700,삼보모터스,KOSDAQ,1447,자동차부품,자동차_완성차,0.8084,자동차_부품,0.7107,우주·위성,0.6797
215360,우리산업,KOSDAQ,831,자동차부품,석유화학,0.8084,반도체_중소형,0.7838,유통,0.7586
389500,에스비비테크,KOSDAQ,7081,기계,로봇,0.8083,자동차_부품,0.8049,자동차_완성차,0.7063
088130,동아엘텍,KOSDAQ,1757,디스플레이장비및부품,디스플레이,0.8078,시멘트,0.8074,건자재,0.7793
090710,휴림로봇,KOSDAQ,15278,기계,로봇,0.8078,자동차_부품,0.7877,자동차_완성차,0.7716
137950,제이씨케미칼,KOSDAQ,921,에너지장비및서비스,건설,0.8077,해운,0.7749,신재생에너지,0.7473
126720,수산인더스트리,KOSPI,4342,에너지장비및서비스,원전,0.8073,신재생에너지,0.7482,건설,0.7187
00104K,CJ4우(전환),KOSPI,7557,복합기업,레저·여행,0.8071,물류·육운,0.6811,보험,0.6654
475400,씨메스로보틱스,KOSDAQ,3826,기계,로봇,0.8071,바이오_임상단계,0.6708,바이오_대형CDMO,0.6308
083310,엘오티베큠,KOSDAQ,2806,반도체와반도체장비,반도체_소재부품,0.8068,반도체_중소형,0.7764,반도체_대형,0.7504
217190,제너셈,KOSDAQ,1023,반도체와반도체장비,반도체_중소형,0.8067,반도체_소재부품,0.804,반도체_장비,0.7851
078000,텔코웨어,KOSPI,1388,소프트웨어,에너지유틸리티,0.8067,보험,0.7872,레저·여행,0.7631
013570,디와이,KOSPI,1269,자동차부품,패션·의류,0.8066,증권,0.7682,건자재,0.7624
023900,풍국주정,KOSDAQ,1215,화학,석유화학,0.8066,해운,0.7602,원전,0.7464
034310,NICE,KOSPI,4734,IT서비스,보험,0.8063,은행,0.7573,레저·여행,0.7393
036200,유니셈,KOSDAQ,3731,반도체와반도체장비,반도체_소재부품,0.8059,반도체_대형,0.795,반도체_중소형,0.7491
013870,지엠비코리아,KOSPI,850,자동차부품,시멘트,0.8057,우주·위성,0.8028,유통,0.7644
049070,인탑스,KOSDAQ,3448,핸드셋,자동차_부품,0.8055,로봇,0.7759,자동차_완성차,0.768
069540,빛과전자,KOSDAQ,5345,통신장비,건설,0.8053,해운,0.6564,전력기기,0.636
004970,신라교역,KOSPI,1470,식품,내수식품,0.8052,중국내수식품,0.8026,보험,0.7666
393890,더블유씨피,KOSDAQ,5702,전기제품,석유화학,0.8049,2차전지_소재부품,0.7747,전력기기,0.7722
102940,코오롱생명과학,KOSDAQ,7815,제약,바이오_대형CDMO,0.8047,패션·의류,0.6627,타이어,0.6282
001270,부국증권,KOSPI,7497,증권,은행,0.8046,보험,0.7743,핀테크·결제,0.7228
094480,갤럭시아머니트리,KOSDAQ,2969,IT서비스,AI_인프라,0.8045,게임,0.7302,방산,0.6784
003800,에이스침대,KOSDAQ,3709,가구,패션·의류,0.8045,건자재,0.7999,증권,0.7891
067000,조이시티,KOSDAQ,1259,게임엔터테인먼트,패션·의류,0.8041,타이어,0.759,유통,0.738
004140,동방,KOSPI,1237,항공화물운송과물류,화장품_ODM,0.8033,화장품_브랜드,0.7999,보험,0.7541
002780,진흥기업,KOSPI,1780,건설,건설,0.803,전력기기,0.6758,해운,0.6068
101160,월덱스,KOSDAQ,5077,반도체와반도체장비,증권,0.8029,보험,0.7947,핀테크·결제,0.7817
004250,NPC,KOSPI,1292,포장재,보험,0.8029,생활용품,0.7247,AI_인프라,0.6342
456070,이엔셀,KOSDAQ,1448,제약,자동차_부품,0.8026,로봇,0.7068,중소제약,0.6887
041460,한국전자인증,KOSDAQ,741,IT서비스,방산,0.8025,레저·여행,0.7908,화장품_ODM,0.7686
194370,제이에스코퍼레이션,KOSPI,3899,"섬유,의류,신발,호화품",내수식품,0.8024,패션·의류,0.7776,레저·여행,0.7312
069510,에스텍,KOSDAQ,1611,전자장비와기기,보험,0.8023,AI_인프라,0.7962,생활용품,0.784
037460,삼지전자,KOSDAQ,5801,통신장비,우주·위성,0.8016,유통,0.7949,전력기기,0.7939
